fips,stateabbr,naics,yearmonth,yoy_pct_change
01,AL,441,yy201911,7.9
01,AL,441,yy201912,4.5
01,AL,441,yy202001,4.9
01,AL,441,yy202002,11.8
01,AL,441,yy202003,-27.3
01,AL,441,yy202004,-32.6
01,AL,441,yy202005,-4.7
01,AL,441,yy202006,7.3
01,AL,441,yy202007,4.8
01,AL,441,yy202008,2
01,AL,441,yy202009,13.2
01,AL,441,yy202010,10.8
01,AL,441,yy202011,-0.8
01,AL,441,yy202012,13
01,AL,441,yy202101,15.4
01,AL,441,yy202102,8.2
01,AL,441,yy202103,80.5
01,AL,441,yy202104,105.1
01,AL,441,yy202105,32.3
01,AL,441,yy202106,22.8
01,AL,441,yy202107,17.3
01,AL,441,yy202108,10.1
01,AL,441,yy202109,11.3
01,AL,441,yy202110,10.3
01,AL,441,yy202111,21.7
01,AL,441,yy202112,12.7
01,AL,441,yy202201,16.3
01,AL,441,yy202202,22.1
01,AL,441,yy202203,3.5
01,AL,441,yy202204,1.4
01,AL,441,yy202205,-0.3
01,AL,441,yy202206,0.9
01,AL,441,yy202207,1
01,AL,441,yy202208,13.5
01,AL,441,yy202209,8.2
01,AL,441,yy202210,7.1
01,AL,441,yy202211,2.4
01,AL,441,yy202212,-1.4
01,AL,441,yy202301,-0.9
01,AL,441,yy202302,-1.9
01,AL,441,yy202303,-1.7
01,AL,441,yy202304,-5.9
01,AL,441,yy202305,3
01,AL,441,yy202306,3.5
01,AL,441,yy202307,2.3
01,AL,441,yy202308,0
01,AL,441,yy202309,2.2
01,AL,441,yy202310,-1.2
01,AL,441,yy202311,3.3
01,AL,441,yy202312,3.4
01,AL,441,yy202401,2.4
01,AL,441,yy202402,9.1
01,AL,441,yy202403,1.5
01,AL,441,yy202404,6.2
01,AL,441,yy202405,2.4
01,AL,441,yy202406,-5.8
01,AL,441,yy202407,2.5
01,AL,441,yy202408,1.6
01,AL,441,yy202409,-4.3
01,AL,441,yy202410,6.8
01,AL,442,yy201901,1.4
01,AL,442,yy201902,0.7
01,AL,442,yy201903,-1.8
01,AL,442,yy201904,2
01,AL,442,yy201905,-3.6
01,AL,442,yy201906,-3.1
01,AL,442,yy201907,-0.8
01,AL,442,yy201908,-1.4
01,AL,442,yy201909,0.3
01,AL,442,yy201910,-3.1
01,AL,442,yy201911,-2.2
01,AL,442,yy201912,-1.4
01,AL,442,yy202001,5.1
01,AL,442,yy202002,7
01,AL,442,yy202003,-22.2
01,AL,442,yy202004,-56.8
01,AL,442,yy202005,-10.1
01,AL,442,yy202006,7.2
01,AL,442,yy202007,6.9
01,AL,442,yy202008,6.2
01,AL,442,yy202009,11.7
01,AL,442,yy202010,8.2
01,AL,442,yy202011,0
01,AL,442,yy202012,-1
01,AL,442,yy202101,14.2
01,AL,442,yy202102,5.3
01,AL,442,yy202103,52.8
01,AL,442,yy202104,NA
01,AL,442,yy202105,33.5
01,AL,442,yy202106,5.5
01,AL,442,yy202107,11.7
01,AL,442,yy202108,7.4
01,AL,442,yy202109,9.8
01,AL,442,yy202110,12.7
01,AL,442,yy202111,16.4
01,AL,442,yy202112,13.5
01,AL,442,yy202201,-11.9
01,AL,442,yy202202,-4
01,AL,442,yy202203,4.2
01,AL,442,yy202204,2.7
01,AL,442,yy202205,-5.6
01,AL,442,yy202206,-2.2
01,AL,442,yy202207,-11.6
01,AL,442,yy202208,-3.3
01,AL,442,yy202209,-7.3
01,AL,442,yy202210,-8.2
01,AL,442,yy202211,-6
01,AL,442,yy202212,-7.2
01,AL,442,yy202301,8.1
01,AL,442,yy202302,6.2
01,AL,442,yy202303,-1.3
01,AL,442,yy202304,-10.5
01,AL,442,yy202305,-2.8
01,AL,442,yy202306,0
01,AL,442,yy202307,6.4
01,AL,442,yy202308,4.4
01,AL,442,yy202309,4.6
01,AL,442,yy202310,-0.3
01,AL,442,yy202311,-2.4
01,AL,442,yy202312,-5
01,AL,442,yy202401,0
01,AL,442,yy202402,-1.7
01,AL,442,yy202403,-17.9
01,AL,442,yy202404,-5.9
01,AL,442,yy202405,1.8
01,AL,442,yy202406,-4
01,AL,442,yy202407,-2.3
01,AL,442,yy202408,-2.1
01,AL,442,yy202409,-5.1
01,AL,442,yy202410,3
01,AL,443,yy201901,2.5
01,AL,443,yy201902,7.2
01,AL,443,yy201903,-7.2
01,AL,443,yy201904,-6.5
01,AL,443,yy201905,-3.8
01,AL,443,yy201906,-7.4
01,AL,443,yy201907,-11.5
01,AL,443,yy201908,-3.3
01,AL,443,yy201909,-4.3
01,AL,443,yy201910,-17.1
01,AL,443,yy201911,-17.1
01,AL,443,yy201912,-3.1
01,AL,443,yy202001,-0.2
01,AL,443,yy202002,-9.3
01,AL,443,yy202003,-26.4
01,AL,443,yy202004,-50.7
01,AL,443,yy202005,-48.1
01,AL,443,yy202006,-25.1
01,AL,443,yy202007,-9.4
01,AL,443,yy202008,-18.9
01,AL,443,yy202009,-18.5
01,AL,443,yy202010,-2.2
01,AL,443,yy202011,-6.6
01,AL,443,yy202012,-7.8
01,AL,443,yy202101,3.8
01,AL,443,yy202102,-2.5
01,AL,443,yy202103,43.9
01,AL,443,yy202104,119.4
01,AL,443,yy202105,92.2
01,AL,443,yy202106,41
01,AL,443,yy202107,27.1
01,AL,443,yy202108,18.5
01,AL,443,yy202109,27.6
01,AL,443,yy202110,24
01,AL,443,yy202111,9.8
01,AL,443,yy202112,14.9
01,AL,443,yy202201,-8
01,AL,443,yy202202,1.9
01,AL,443,yy202203,-14.3
01,AL,443,yy202204,-11.7
01,AL,443,yy202205,-13.1
01,AL,443,yy202206,-15
01,AL,443,yy202207,-13.5
01,AL,443,yy202208,-7.6
01,AL,443,yy202209,-12
01,AL,443,yy202210,-16.6
01,AL,443,yy202211,-15.7
01,AL,443,yy202212,-16.8
01,AL,443,yy202301,-10.2
01,AL,443,yy202302,-8.5
01,AL,443,yy202303,NA
01,AL,443,yy202304,-9.5
01,AL,443,yy202305,NA
01,AL,443,yy202306,4
01,AL,443,yy202307,-1.8
01,AL,443,yy202308,NA
01,AL,443,yy202309,NA
01,AL,443,yy202310,3.3
01,AL,443,yy202311,NA
01,AL,443,yy202312,NA
01,AL,443,yy202401,-1.7
01,AL,443,yy202402,19.4
01,AL,443,yy202403,7.7
01,AL,443,yy202404,2
01,AL,443,yy202405,5.4
01,AL,443,yy202406,2.7
01,AL,443,yy202407,-2.1
01,AL,443,yy202408,-2.6
01,AL,443,yy202409,-9.9
01,AL,443,yy202410,-9.6
01,AL,444,yy201901,14.4
01,AL,444,yy201902,4
01,AL,444,yy201903,0
01,AL,444,yy201904,6.6
01,AL,444,yy201905,-1.8
01,AL,444,yy201906,-4.5
01,AL,444,yy201907,1.9
01,AL,444,yy201908,-0.1
01,AL,444,yy201909,0.8
01,AL,444,yy201910,-0.3
01,AL,444,yy201911,-1.4
01,AL,444,yy201912,3.4
01,AL,444,yy202001,-10.8
01,AL,444,yy202002,-4.1
01,AL,444,yy202003,-6.2
01,AL,444,yy202004,-8.3
01,AL,444,yy202005,-1.3
01,AL,444,yy202006,10.3
01,AL,444,yy202007,3.6
01,AL,444,yy202008,1
01,AL,444,yy202009,8.5
01,AL,444,yy202010,1.3
01,AL,444,yy202011,2.8
01,AL,444,yy202012,5.9
01,AL,444,yy202101,18.7
01,AL,444,yy202102,12.4
01,AL,444,yy202103,36.3
01,AL,444,yy202104,32.9
01,AL,444,yy202105,13
01,AL,444,yy202106,8.7
01,AL,444,yy202107,5.5
01,AL,444,yy202108,9.2
01,AL,444,yy202109,6.1
01,AL,444,yy202110,6
01,AL,444,yy202111,15.2
01,AL,444,yy202112,11.4
01,AL,444,yy202201,9.6
01,AL,444,yy202202,19.5
01,AL,444,yy202203,6.7
01,AL,444,yy202204,3.3
01,AL,444,yy202205,10.3
01,AL,444,yy202206,10.2
01,AL,444,yy202207,8.7
01,AL,444,yy202208,17.6
01,AL,444,yy202209,14.1
01,AL,444,yy202210,12.5
01,AL,444,yy202211,5.9
01,AL,444,yy202212,4.7
01,AL,444,yy202301,9.6
01,AL,444,yy202302,8
01,AL,444,yy202303,-0.9
01,AL,444,yy202304,-2.7
01,AL,444,yy202305,6.2
01,AL,444,yy202306,2.7
01,AL,444,yy202307,2.6
01,AL,444,yy202308,4.7
01,AL,444,yy202309,-0.7
01,AL,444,yy202310,3.8
01,AL,444,yy202311,3.3
01,AL,444,yy202312,0.1
01,AL,444,yy202401,-7.9
01,AL,444,yy202402,-1.8
01,AL,444,yy202403,-8.2
01,AL,444,yy202404,4.3
01,AL,444,yy202405,-4.4
01,AL,444,yy202406,-7
01,AL,444,yy202407,3.4
01,AL,444,yy202408,-5.2
01,AL,444,yy202409,-0.6
01,AL,444,yy202410,6.3
01,AL,445,yy201901,2.9
01,AL,445,yy201902,0.2
01,AL,445,yy201903,0.8
01,AL,445,yy201904,4.1
01,AL,445,yy201905,4.6
01,AL,445,yy201906,16.6
01,AL,445,yy201907,5.3
01,AL,445,yy201908,8.2
01,AL,445,yy201909,2.9
01,AL,445,yy201910,5.9
01,AL,445,yy201911,6.4
01,AL,445,yy201912,2.9
01,AL,445,yy202001,-2.5
01,AL,445,yy202002,5.9
01,AL,445,yy202003,21
01,AL,445,yy202004,15.6
01,AL,445,yy202005,14.3
01,AL,445,yy202006,1.9
01,AL,445,yy202007,11.5
01,AL,445,yy202008,3
01,AL,445,yy202009,-2.4
01,AL,445,yy202010,-3.3
01,AL,445,yy202011,5.9
01,AL,445,yy202012,10.6
01,AL,445,yy202101,19.9
01,AL,445,yy202102,12
01,AL,445,yy202103,-4.9
01,AL,445,yy202104,3.3
01,AL,445,yy202105,4.5
01,AL,445,yy202106,16.3
01,AL,445,yy202107,10
01,AL,445,yy202108,12.3
01,AL,445,yy202109,17.6
01,AL,445,yy202110,28.1
01,AL,445,yy202111,11.3
01,AL,445,yy202112,14.8
01,AL,445,yy202201,13.9
01,AL,445,yy202202,15.3
01,AL,445,yy202203,13.8
01,AL,445,yy202204,14.6
01,AL,445,yy202205,11.4
01,AL,445,yy202206,14.1
01,AL,445,yy202207,12.9
01,AL,445,yy202208,13.2
01,AL,445,yy202209,23.1
01,AL,445,yy202210,11.6
01,AL,445,yy202211,14.1
01,AL,445,yy202212,12.4
01,AL,445,yy202301,7.6
01,AL,445,yy202302,9.8
01,AL,445,yy202303,10.9
01,AL,445,yy202304,7.8
01,AL,445,yy202305,10.5
01,AL,445,yy202306,9.6
01,AL,445,yy202307,5.7
01,AL,445,yy202308,8.1
01,AL,445,yy202309,6.6
01,AL,445,yy202310,3.9
01,AL,445,yy202311,5.4
01,AL,445,yy202312,2.3
01,AL,445,yy202401,4
01,AL,445,yy202402,4.8
01,AL,445,yy202403,4
01,AL,445,yy202404,-1
01,AL,445,yy202405,1.2
01,AL,445,yy202406,-0.2
01,AL,445,yy202407,1.3
01,AL,445,yy202408,2.9
01,AL,445,yy202409,0
01,AL,445,yy202410,7.1
01,AL,446,yy201901,9.8
01,AL,446,yy201902,9.8
01,AL,446,yy201903,0.8
01,AL,446,yy201904,6.2
01,AL,446,yy201905,3.7
01,AL,446,yy201906,2.5
01,AL,446,yy201907,4.4
01,AL,446,yy201908,1.5
01,AL,446,yy201909,3
01,AL,446,yy201910,3.8
01,AL,446,yy201911,-1.7
01,AL,446,yy201912,5.5
01,AL,446,yy202001,3.2
01,AL,446,yy202002,4.8
01,AL,446,yy202003,13
01,AL,446,yy202004,-5.3
01,AL,446,yy202005,-8
01,AL,446,yy202006,5.8
01,AL,446,yy202007,7.4
01,AL,446,yy202008,2.2
01,AL,446,yy202009,10.5
01,AL,446,yy202010,5.5
01,AL,446,yy202011,4.5
01,AL,446,yy202012,9.4
01,AL,446,yy202101,-1.6
01,AL,446,yy202102,-3.5
01,AL,446,yy202103,2.5
01,AL,446,yy202104,15.7
01,AL,446,yy202105,11.8
01,AL,446,yy202106,8.7
01,AL,446,yy202107,2.7
01,AL,446,yy202108,8.5
01,AL,446,yy202109,4.5
01,AL,446,yy202110,1.4
01,AL,446,yy202111,8.3
01,AL,446,yy202112,5
01,AL,446,yy202201,11.2
01,AL,446,yy202202,10.8
01,AL,446,yy202203,2.8
01,AL,446,yy202204,3.6
01,AL,446,yy202205,7.4
01,AL,446,yy202206,4.7
01,AL,446,yy202207,3.8
01,AL,446,yy202208,6.9
01,AL,446,yy202209,6.6
01,AL,446,yy202210,7.6
01,AL,446,yy202211,6.7
01,AL,446,yy202212,1
01,AL,446,yy202301,-1
01,AL,446,yy202302,-0.1
01,AL,446,yy202303,0.2
01,AL,446,yy202304,-2
01,AL,446,yy202305,3
01,AL,446,yy202306,-0.4
01,AL,446,yy202307,-2.2
01,AL,446,yy202308,-0.2
01,AL,446,yy202309,-2.4
01,AL,446,yy202310,2.9
01,AL,446,yy202311,0.2
01,AL,446,yy202312,1.2
01,AL,446,yy202401,5.5
01,AL,446,yy202402,4
01,AL,446,yy202403,-2.1
01,AL,446,yy202404,2.8
01,AL,446,yy202405,0.1
01,AL,446,yy202406,-2.4
01,AL,446,yy202407,8.7
01,AL,446,yy202408,1.5
01,AL,446,yy202409,5.4
01,AL,446,yy202410,4.9
01,AL,447,yy201901,-1.3
01,AL,447,yy201902,2.3
01,AL,447,yy201903,4.2
01,AL,447,yy201904,9.2
01,AL,447,yy201905,2
01,AL,447,yy201906,-2.8
01,AL,447,yy201907,5.8
01,AL,447,yy201908,-1.9
01,AL,447,yy201909,0.1
01,AL,447,yy201910,-4.9
01,AL,447,yy201911,0.1
01,AL,447,yy201912,9.6
01,AL,447,yy202001,13.9
01,AL,447,yy202002,7.6
01,AL,447,yy202003,-14.2
01,AL,447,yy202004,-37.3
01,AL,447,yy202005,-30.1
01,AL,447,yy202006,-17
01,AL,447,yy202007,-15.6
01,AL,447,yy202008,-14.8
01,AL,447,yy202009,-12.8
01,AL,447,yy202010,-12.1
01,AL,447,yy202011,-15.8
01,AL,447,yy202012,-9.6
01,AL,447,yy202101,-4.6
01,AL,447,yy202102,-2.9
01,AL,447,yy202103,33.4
01,AL,447,yy202104,78.3
01,AL,447,yy202105,54.5
01,AL,447,yy202106,37.3
01,AL,447,yy202107,32
01,AL,447,yy202108,34.2
01,AL,447,yy202109,38.5
01,AL,447,yy202110,41.7
01,AL,447,yy202111,49.5
01,AL,447,yy202112,38.7
01,AL,447,yy202201,24.8
01,AL,447,yy202202,36.3
01,AL,447,yy202203,31.9
01,AL,447,yy202204,30.5
01,AL,447,yy202205,42.4
01,AL,447,yy202206,47
01,AL,447,yy202207,44.7
01,AL,447,yy202208,30.3
01,AL,447,yy202209,18.1
01,AL,447,yy202210,16.8
01,AL,447,yy202211,13
01,AL,447,yy202212,3.8
01,AL,447,yy202301,7.2
01,AL,447,yy202302,-1.7
01,AL,447,yy202303,-11.3
01,AL,447,yy202304,-15
01,AL,447,yy202305,-19.8
01,AL,447,yy202306,-23.4
01,AL,447,yy202307,-22.5
01,AL,447,yy202308,-7.3
01,AL,447,yy202309,-2.6
01,AL,447,yy202310,-8
01,AL,447,yy202311,-10.2
01,AL,447,yy202312,-5.8
01,AL,447,yy202401,-5.8
01,AL,447,yy202402,1
01,AL,447,yy202403,-0.1
01,AL,447,yy202404,3.2
01,AL,447,yy202405,1.9
01,AL,447,yy202406,-0.3
01,AL,447,yy202407,2.1
01,AL,447,yy202408,-7.8
01,AL,447,yy202409,-10.3
01,AL,447,yy202410,-5.2
01,AL,448,yy201901,2.9
01,AL,448,yy201902,-2.4
01,AL,448,yy201903,1.4
01,AL,448,yy201904,11.6
01,AL,448,yy201905,0.2
01,AL,448,yy201906,2.4
01,AL,448,yy201907,-1.6
01,AL,448,yy201908,8.8
01,AL,448,yy201909,6.3
01,AL,448,yy201910,2.3
01,AL,448,yy201911,-1.2
01,AL,448,yy201912,4.5
01,AL,448,yy202001,4.6
01,AL,448,yy202002,-0.6
01,AL,448,yy202003,-44.6
01,AL,448,yy202004,NA
01,AL,448,yy202005,NA
01,AL,448,yy202006,NA
01,AL,448,yy202007,-17
01,AL,448,yy202008,NA
01,AL,448,yy202009,4.4
01,AL,448,yy202010,-3.8
01,AL,448,yy202011,-6.4
01,AL,448,yy202012,-7.2
01,AL,448,yy202101,-1.2
01,AL,448,yy202102,-14.7
01,AL,448,yy202103,97.6
01,AL,448,yy202104,NA
01,AL,448,yy202105,40.1
01,AL,448,yy202106,14.3
01,AL,448,yy202107,29.2
01,AL,448,yy202108,8.2
01,AL,448,yy202109,10.5
01,AL,448,yy202110,16.7
01,AL,448,yy202111,20.8
01,AL,448,yy202112,10.7
01,AL,448,yy202201,-2.9
01,AL,448,yy202202,15.6
01,AL,448,yy202203,-5
01,AL,448,yy202204,-4.1
01,AL,448,yy202205,-5.3
01,AL,448,yy202206,-7.5
01,AL,448,yy202207,-3.8
01,AL,448,yy202208,5
01,AL,448,yy202209,-2.1
01,AL,448,yy202210,-0.1
01,AL,448,yy202211,-4.1
01,AL,448,yy202212,3.1
01,AL,448,yy202301,20.9
01,AL,448,yy202302,16.9
01,AL,448,yy202303,10.1
01,AL,448,yy202304,7.1
01,AL,448,yy202305,8.7
01,AL,448,yy202306,9.5
01,AL,448,yy202307,13.6
01,AL,448,yy202308,14.4
01,AL,448,yy202309,13.7
01,AL,448,yy202310,11
01,AL,448,yy202311,17.4
01,AL,448,yy202312,8.9
01,AL,448,yy202401,-0.3
01,AL,448,yy202402,7.3
01,AL,448,yy202403,-0.4
01,AL,448,yy202404,-3.5
01,AL,448,yy202405,2.2
01,AL,448,yy202406,6.3
01,AL,448,yy202407,3.6
01,AL,448,yy202408,-2.7
01,AL,448,yy202409,-3.6
01,AL,448,yy202410,1.6
01,AL,451,yy201901,-6.4
01,AL,451,yy201902,-5.3
01,AL,451,yy201903,-12.2
01,AL,451,yy201904,1.3
01,AL,451,yy201905,-3.1
01,AL,451,yy201906,-2.7
01,AL,451,yy201907,2.7
01,AL,451,yy201908,7.1
01,AL,451,yy201909,7.8
01,AL,451,yy201910,5.7
01,AL,451,yy201911,0.4
01,AL,451,yy201912,4.5
01,AL,451,yy202001,3.7
01,AL,451,yy202002,-0.9
01,AL,451,yy202003,-10.8
01,AL,451,yy202004,NA
01,AL,451,yy202005,NA
01,AL,451,yy202006,33.4
01,AL,451,yy202007,17.8
01,AL,451,yy202008,14.5
01,AL,451,yy202009,20.8
01,AL,451,yy202010,16.3
01,AL,451,yy202011,11.6
01,AL,451,yy202012,14.3
01,AL,451,yy202101,-0.4
01,AL,451,yy202102,-5.7
01,AL,451,yy202103,NA
01,AL,451,yy202104,NA
01,AL,451,yy202105,NA
01,AL,451,yy202106,NA
01,AL,451,yy202107,-11.9
01,AL,451,yy202108,NA
01,AL,451,yy202109,-18.1
01,AL,451,yy202110,-7.3
01,AL,451,yy202111,5.7
01,AL,451,yy202112,-11.9
01,AL,451,yy202201,15.7
01,AL,451,yy202202,32.2
01,AL,451,yy202203,10.4
01,AL,451,yy202204,NA
01,AL,451,yy202205,20
01,AL,451,yy202206,22.8
01,AL,451,yy202207,22.4
01,AL,451,yy202208,22.3
01,AL,451,yy202209,32.6
01,AL,451,yy202210,22.2
01,AL,451,yy202211,16.9
01,AL,451,yy202212,28
01,AL,451,yy202301,8.8
01,AL,451,yy202302,-2.5
01,AL,451,yy202303,0.9
01,AL,451,yy202304,-2.6
01,AL,451,yy202305,4.3
01,AL,451,yy202306,2.1
01,AL,451,yy202307,1.5
01,AL,451,yy202308,8.7
01,AL,451,yy202309,-2.2
01,AL,451,yy202310,-2.5
01,AL,451,yy202311,-3.5
01,AL,451,yy202312,-5
01,AL,451,yy202401,-3.2
01,AL,451,yy202402,7.1
01,AL,451,yy202403,-0.8
01,AL,451,yy202404,-5.5
01,AL,451,yy202405,-2.8
01,AL,451,yy202406,-2.8
01,AL,451,yy202407,-1.7
01,AL,451,yy202408,-4.4
01,AL,451,yy202409,-2.3
01,AL,451,yy202410,-4.8
01,AL,452,yy201901,7.1
01,AL,452,yy201902,-1.3
01,AL,452,yy201903,-1.1
01,AL,452,yy201904,9.7
01,AL,452,yy201905,3.9
01,AL,452,yy201906,1.6
01,AL,452,yy201907,0.6
01,AL,452,yy201908,4.6
01,AL,452,yy201909,1.5
01,AL,452,yy201910,-0.8
01,AL,452,yy201911,-0.3
01,AL,452,yy201912,-1.1
01,AL,452,yy202001,3.6
01,AL,452,yy202002,10.8
01,AL,452,yy202003,13
01,AL,452,yy202004,NA
01,AL,452,yy202005,NA
01,AL,452,yy202006,NA
01,AL,452,yy202007,18.4
01,AL,452,yy202008,24.9
01,AL,452,yy202009,25
01,AL,452,yy202010,22.6
01,AL,452,yy202011,15.6
01,AL,452,yy202012,13.6
01,AL,452,yy202101,16.1
01,AL,452,yy202102,-0.4
01,AL,452,yy202103,1.3
01,AL,452,yy202104,NA
01,AL,452,yy202105,NA
01,AL,452,yy202106,-19.5
01,AL,452,yy202107,-5.8
01,AL,452,yy202108,NA
01,AL,452,yy202109,-8.7
01,AL,452,yy202110,-3.9
01,AL,452,yy202111,-1.7
01,AL,452,yy202112,0.2
01,AL,452,yy202201,-6.5
01,AL,452,yy202202,3.6
01,AL,452,yy202203,-5.1
01,AL,452,yy202204,5.4
01,AL,452,yy202205,8
01,AL,452,yy202206,11
01,AL,452,yy202207,5.9
01,AL,452,yy202208,19.4
01,AL,452,yy202209,7.5
01,AL,452,yy202210,5.5
01,AL,452,yy202211,2.7
01,AL,452,yy202212,3.3
01,AL,452,yy202301,5.3
01,AL,452,yy202302,6.6
01,AL,452,yy202303,-0.8
01,AL,452,yy202304,-6.5
01,AL,452,yy202305,-5.7
01,AL,452,yy202306,-3.8
01,AL,452,yy202307,-2.8
01,AL,452,yy202308,1
01,AL,452,yy202309,-1.1
01,AL,452,yy202310,-7.4
01,AL,452,yy202311,-9.9
01,AL,452,yy202312,-6.7
01,AL,452,yy202401,-3.6
01,AL,452,yy202402,1.7
01,AL,452,yy202403,12.6
01,AL,452,yy202404,-1.9
01,AL,452,yy202405,4
01,AL,452,yy202406,5.6
01,AL,452,yy202407,2.6
01,AL,452,yy202408,1.3
01,AL,452,yy202409,1.7
01,AL,452,yy202410,3.7
01,AL,453,yy201901,-0.6
01,AL,453,yy201902,0.1
01,AL,453,yy201903,1.7
01,AL,453,yy201904,7.4
01,AL,453,yy201905,0.5
01,AL,453,yy201906,0.7
01,AL,453,yy201907,6.5
01,AL,453,yy201908,2.6
01,AL,453,yy201909,6
01,AL,453,yy201910,5.4
01,AL,453,yy201911,2.5
01,AL,453,yy201912,6.9
01,AL,453,yy202001,13.6
01,AL,453,yy202002,16.4
01,AL,453,yy202003,-5.1
01,AL,453,yy202004,NA
01,AL,453,yy202005,NA
01,AL,453,yy202006,2.8
01,AL,453,yy202007,4.8
01,AL,453,yy202008,3.8
01,AL,453,yy202009,7.4
01,AL,453,yy202010,5.1
01,AL,453,yy202011,8.1
01,AL,453,yy202012,14.2
01,AL,453,yy202101,8.4
01,AL,453,yy202102,3.6
01,AL,453,yy202103,45.9
01,AL,453,yy202104,95.9
01,AL,453,yy202105,42.6
01,AL,453,yy202106,32.2
01,AL,453,yy202107,26.3
01,AL,453,yy202108,27.8
01,AL,453,yy202109,28.6
01,AL,453,yy202110,25
01,AL,453,yy202111,32.8
01,AL,453,yy202112,22.2
01,AL,453,yy202201,16.8
01,AL,453,yy202202,22
01,AL,453,yy202203,6.5
01,AL,453,yy202204,5.1
01,AL,453,yy202205,11.8
01,AL,453,yy202206,5
01,AL,453,yy202207,-0.2
01,AL,453,yy202208,7.4
01,AL,453,yy202209,0.8
01,AL,453,yy202210,-1.7
01,AL,453,yy202211,-5.8
01,AL,453,yy202212,-4
01,AL,453,yy202301,-1.3
01,AL,453,yy202302,-6
01,AL,453,yy202303,-6.9
01,AL,453,yy202304,-8.5
01,AL,453,yy202305,-1.5
01,AL,453,yy202306,-6.1
01,AL,453,yy202307,-5.8
01,AL,453,yy202308,-12
01,AL,453,yy202309,0.1
01,AL,453,yy202310,3.3
01,AL,453,yy202311,-1.8
01,AL,453,yy202312,-2.2
01,AL,453,yy202401,-0.3
01,AL,453,yy202402,6.2
01,AL,453,yy202403,2.5
01,AL,453,yy202404,9.6
01,AL,453,yy202405,2.6
01,AL,453,yy202406,4.9
01,AL,453,yy202407,10.9
01,AL,453,yy202408,8.9
01,AL,453,yy202409,4.1
01,AL,453,yy202410,8
01,AL,TOTAL,yy201901,4
01,AL,TOTAL,yy201902,0.4
01,AL,TOTAL,yy201903,1.7
01,AL,TOTAL,yy201904,8.3
01,AL,TOTAL,yy201905,4
01,AL,TOTAL,yy201906,3
01,AL,TOTAL,yy201907,5
01,AL,TOTAL,yy201908,5.2
01,AL,TOTAL,yy201909,3.8
01,AL,TOTAL,yy201910,1
01,AL,TOTAL,yy201911,1.2
01,AL,TOTAL,yy201912,3.2
01,AL,TOTAL,yy202001,3.2
01,AL,TOTAL,yy202002,6.7
01,AL,TOTAL,yy202003,-6.7
01,AL,TOTAL,yy202004,-12.2
01,AL,TOTAL,yy202005,2.4
01,AL,TOTAL,yy202006,7.2
01,AL,TOTAL,yy202007,4.2
01,AL,TOTAL,yy202008,3.1
01,AL,TOTAL,yy202009,7.5
01,AL,TOTAL,yy202010,5.6
01,AL,TOTAL,yy202011,2.4
01,AL,TOTAL,yy202012,7.1
01,AL,TOTAL,yy202101,10.2
01,AL,TOTAL,yy202102,3
01,AL,TOTAL,yy202103,28.9
01,AL,TOTAL,yy202104,37.7
01,AL,TOTAL,yy202105,12.2
01,AL,TOTAL,yy202106,10.7
01,AL,TOTAL,yy202107,11
01,AL,TOTAL,yy202108,6.2
01,AL,TOTAL,yy202109,10.2
01,AL,TOTAL,yy202110,12.3
01,AL,TOTAL,yy202111,15.4
01,AL,TOTAL,yy202112,11.3
01,AL,TOTAL,yy202201,9.6
01,AL,TOTAL,yy202202,16.9
01,AL,TOTAL,yy202203,6.2
01,AL,TOTAL,yy202204,7.6
01,AL,TOTAL,yy202205,9.8
01,AL,TOTAL,yy202206,11.2
01,AL,TOTAL,yy202207,9.6
01,AL,TOTAL,yy202208,15.2
01,AL,TOTAL,yy202209,10.5
01,AL,TOTAL,yy202210,8
01,AL,TOTAL,yy202211,5
01,AL,TOTAL,yy202212,2.8
01,AL,TOTAL,yy202301,4
01,AL,TOTAL,yy202302,2.6
01,AL,TOTAL,yy202303,-1
01,AL,TOTAL,yy202304,-4.9
01,AL,TOTAL,yy202305,-1.1
01,AL,TOTAL,yy202306,-2.3
01,AL,TOTAL,yy202307,-2.8
01,AL,TOTAL,yy202308,0.9
01,AL,TOTAL,yy202309,1.1
01,AL,TOTAL,yy202310,-1.3
01,AL,TOTAL,yy202311,-1.1
01,AL,TOTAL,yy202312,-0.9
01,AL,TOTAL,yy202401,-0.5
01,AL,TOTAL,yy202402,4.5
01,AL,TOTAL,yy202403,1.7
01,AL,TOTAL,yy202404,2.2
01,AL,TOTAL,yy202405,1.4
01,AL,TOTAL,yy202406,-1.4
01,AL,TOTAL,yy202407,2.8
01,AL,TOTAL,yy202408,-0.6
01,AL,TOTAL,yy202409,-2.3
01,AL,TOTAL,yy202410,3.5
02,AK,441,yy201901,1
02,AK,441,yy201902,-1.4
02,AK,441,yy201903,-0.7
02,AK,441,yy201904,1.1
02,AK,441,yy201905,0.3
02,AK,441,yy201906,-2.1
02,AK,441,yy201907,2.2
02,AK,441,yy201908,1.8
02,AK,441,yy201909,0.6
02,AK,441,yy201910,0
02,AK,441,yy201911,2.8
02,AK,441,yy201912,2.2
02,AK,441,yy202001,-0.2
02,AK,441,yy202002,7.3
02,AK,441,yy202003,-27.8
02,AK,441,yy202004,-36.1
02,AK,441,yy202005,-8.6
02,AK,441,yy202006,3.2
02,AK,441,yy202007,-0.4
02,AK,441,yy202008,-8.5
02,AK,441,yy202009,3.5
