city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng
Frankfort,Frankfort,KS,Kansas,20117,Marshall County,39.7039,-96.4169
Hydetown,Hydetown,PA,Pennsylvania,42039,Crawford County,41.6516,-79.7241
Hardin,Hardin,IL,Illinois,17013,Calhoun County,39.1591,-90.6248
Millerton,Millerton,CA,California,06019,Fresno County,36.9769,-119.6658
Sanders,Sanders,AZ,Arizona,04001,Apache County,35.2095,-109.3224
Ashland,Ashland,MT,Montana,30087,Rosebud County,45.5977,-106.2975
New Chapel Hill,New Chapel Hill,TX,Texas,48423,Smith County,32.3011,-95.1674
Brownsville,Brownsville,WI,Wisconsin,55027,Dodge County,43.6147,-88.4953
Hollins,Hollins,AL,Alabama,01027,Clay County,33.1214,-86.129
Mound City,Mound City,KS,Kansas,20107,Linn County,38.1325,-94.8506
Palestine,Palestine,AR,Arkansas,05123,St. Francis County,34.9696,-90.9068
Leesburg,Leesburg,IN,Indiana,18085,Kosciusko County,41.3307,-85.849
Harwood,Harwood,ND,North Dakota,38017,Cass County,46.9762,-96.8802
Lewiston,Lewiston,MI,Michigan,26119,Montmorency County,44.8771,-84.3047
Hunting Valley,Hunting Valley,OH,Ohio,39035,Cuyahoga County,41.4802,-81.4108
Erlands Point,Erlands Point,WA,Washington,53035,Kitsap County,47.6038,-122.694
Holcomb,Holcomb,MO,Missouri,29069,Dunklin County,36.4022,-90.0249
El Refugio,El Refugio,TX,Texas,48427,Starr County,26.3406,-98.7589
Newman,Newman,IL,Illinois,17041,Douglas County,39.797,-87.9878
Imboden,Imboden,AR,Arkansas,05075,Lawrence County,36.1997,-91.1774
Superior,Superior,MT,Montana,30061,Mineral County,47.1935,-114.892
Fairchilds,Fairchilds,TX,Texas,48157,Fort Bend County,29.4399,-95.7765
Mineral City,Mineral City,OH,Ohio,39157,Tuscarawas County,40.6018,-81.361
Hickory Flat,Hickory Flat,MS,Mississippi,28009,Benton County,34.616,-89.1913
Wellsburg,Wellsburg,IA,Iowa,19075,Grundy County,42.4339,-92.9266
Schall Circle,Schall Circle,FL,Florida,12099,Palm Beach County,26.7153,-80.1144
Pleasant Valley,Pleasant Valley,AK,Alaska,02090,Fairbanks North Star County,64.8855,-146.8985
Attapulgus,Attapulgus,GA,Georgia,13087,Decatur County,30.7495,-84.4839
Viborg,Viborg,SD,South Dakota,46125,Turner County,43.1722,-97.0824
Drayton,Drayton,ND,North Dakota,38067,Pembina County,48.562,-97.1794
Burr Oak,Burr Oak,MI,Michigan,26149,St. Joseph County,41.8472,-85.3212
Kerkhoven,Kerkhoven,MN,Minnesota,27151,Swift County,45.1925,-95.3202
Texico,Texico,NM,New Mexico,35009,Curry County,34.3897,-103.0513
Hickman,Hickman,CA,California,06099,Stanislaus County,37.6193,-120.7513
McBain,McBain,MI,Michigan,26113,Missaukee County,44.1961,-85.2154
Derby Line,Derby Line,VT,Vermont,50019,Orleans County,45.0008,-72.1035
Etna,Etna,CA,California,06093,Siskiyou County,41.4582,-122.8945
Almena,Almena,WI,Wisconsin,55005,Barron County,45.4149,-92.0384
De Kalb,De Kalb,MS,Mississippi,28069,Kemper County,32.7707,-88.656
Wickliffe,Wickliffe,KY,Kentucky,21007,Ballard County,36.9666,-89.0813
Camden,Camden,NC,North Carolina,37029,Camden County,36.325,-76.17
Atlas,Atlas,PA,Pennsylvania,42097,Northumberland County,40.7974,-76.4284
Driscoll,Driscoll,TX,Texas,48355,Nueces County,27.673,-97.751
Beulah Valley,Beulah Valley,CO,Colorado,08101,Pueblo County,38.0709,-104.983
Ventura,Ventura,NM,New Mexico,35029,Luna County,32.2438,-107.6832
North Middletown,North Middletown,KY,Kentucky,21017,Bourbon County,38.1425,-84.1102
Steele,Steele,ND,North Dakota,38043,Kidder County,46.8568,-99.9181
Grantsville,Grantsville,MD,Maryland,24023,Garrett County,39.6969,-79.1528
Rocky Hill,Rocky Hill,NJ,New Jersey,34035,Somerset County,40.4001,-74.6405
Delano,Delano,TN,Tennessee,47139,Polk County,35.2545,-84.5579
Lake Colorado City,Lake Colorado City,TX,Texas,48335,Mitchell County,32.3491,-100.9375
Black Eagle,Black Eagle,MT,Montana,30013,Cascade County,47.527,-111.267
Freelandville,Freelandville,IN,Indiana,18083,Knox County,38.8653,-87.3102
North San Pedro,North San Pedro,TX,Texas,48355,Nueces County,27.8027,-97.682
Osmond,Osmond,NE,Nebraska,31139,Pierce County,42.3583,-97.599
Lake Santee,Lake Santee,IN,Indiana,18031,Decatur County,39.4078,-85.3066
Beaver Springs,Beaver Springs,PA,Pennsylvania,42109,Snyder County,40.7448,-77.2168
Hilltop,Hilltop,OH,Ohio,39155,Trumbull County,41.1627,-80.7408
Nuiqsut,Nuiqsut,AK,Alaska,02185,North Slope County,70.2135,-150.9897
Brookside,Brookside,OH,Ohio,39013,Belmont County,40.0708,-80.7607
La Moille,La Moille,IL,Illinois,17011,Bureau County,41.5299,-89.2833
Salcha,Salcha,AK,Alaska,02090,Fairbanks North Star County,64.5274,-146.9042
Michie,Michie,TN,Tennessee,47109,McNairy County,35.0604,-88.4257
Blanchardville,Blanchardville,WI,Wisconsin,55065,Lafayette County,42.8094,-89.8606
Mount Jewett,Mount Jewett,PA,Pennsylvania,42083,McKean County,41.7246,-78.6443
Granite,Granite,UT,Utah,49035,Salt Lake County,40.568600000000004,-111.8011
Morven,Morven,GA,Georgia,13027,Brooks County,30.9434,-83.5003
Garrison,Garrison,KY,Kentucky,21135,Lewis County,38.6075,-83.1833
Atlanta,Atlanta,IN,Indiana,18057,Hamilton County,40.2139,-86.027
Kinmundy,Kinmundy,IL,Illinois,17121,Marion County,38.7729,-88.8527
Teachey,Teachey,NC,North Carolina,37061,Duplin County,34.7705,-78.0066
Merrill,Merrill,OR,Oregon,41035,Klamath County,42.026,-121.6008
Chester,Chester,MT,Montana,30051,Liberty County,48.5113,-110.9663
Montreal,Montreal,WI,Wisconsin,55051,Iron County,46.4312,-90.2382
Coleman,Coleman,WI,Wisconsin,55075,Marinette County,45.0673,-88.0358
Crescent,Crescent,GA,Georgia,13191,McIntosh County,31.5153,-81.3752
McGregor,McGregor,IA,Iowa,19043,Clayton County,43.0246,-91.1819
Hackett,Hackett,AR,Arkansas,05131,Sebastian County,35.1877,-94.4106
Viburnum,Viburnum,MO,Missouri,29093,Iron County,37.7149,-91.1295
Rushford Village,Rushford Village,MN,Minnesota,27045,Fillmore County,43.8033,-91.7915
May Creek,May Creek,WA,Washington,53061,Snohomish County,47.8555,-121.6745
Hightsville,Hightsville,NC,North Carolina,37129,New Hanover County,34.2667,-77.9344
Kersey,Kersey,PA,Pennsylvania,42047,Elk County,41.357,-78.6101
Route 7 Gateway,Route 7 Gateway,CT,Connecticut,09001,Fairfield County,41.3171,-73.4746
Mound City,Mound City,IL,Illinois,17153,Pulaski County,37.0854,-89.1628
Fountain City,Fountain City,IN,Indiana,18177,Wayne County,39.9549,-84.9192
Ellenboro,Ellenboro,NC,North Carolina,37161,Rutherford County,35.3309,-81.7612
Hubbard,Hubbard,IA,Iowa,19083,Hardin County,42.3058,-93.3022
Winfall,Winfall,NC,North Carolina,37143,Perquimans County,36.2105,-76.4548
Taylortown,Taylortown,NC,North Carolina,37125,Moore County,35.2146,-79.4916
West Winfield,West Winfield,NY,New York,36043,Herkimer County,42.8838,-75.1914
Heath Springs,Heath Springs,SC,South Carolina,45057,Lancaster County,34.5933,-80.675
McIntosh,McIntosh,MN,Minnesota,27119,Polk County,47.6369,-95.8864
Liberal,Liberal,MO,Missouri,29011,Barton County,37.559,-94.5161
Gibraltar,Gibraltar,PA,Pennsylvania,42011,Berks County,40.2809,-75.8609
Nortonville,Nortonville,KS,Kansas,20087,Jefferson County,39.4159,-95.3304
Reece City,Reece City,AL,Alabama,01055,Etowah County,34.0772,-86.0345
Key Colony Beach,Key Colony Beach,FL,Florida,12087,Monroe County,24.7233,-81.0216
Rich Square,Rich Square,NC,North Carolina,37131,Northampton County,36.2739,-77.2839
Chauncey,Chauncey,OH,Ohio,39009,Athens County,39.4007,-82.1271
Lost City,Lost City,OK,Oklahoma,40021,Cherokee County,36.0006,-95.1223
Queen City,Queen City,MO,Missouri,29197,Schuyler County,40.4126,-92.5663
Alma,Alma,WI,Wisconsin,55011,Buffalo County,44.3374,-91.9221
San Miguel,San Miguel,NM,New Mexico,35013,Doña Ana County,32.1535,-106.7269
Isola,Isola,MS,Mississippi,28053,Humphreys County,33.2634,-90.5923
Kiowa,Kiowa,KS,Kansas,20007,Barber County,37.0174,-98.4848
Koppel,Koppel,PA,Pennsylvania,42007,Beaver County,40.8355,-80.3212
Garnavillo,Garnavillo,IA,Iowa,19043,Clayton County,42.8667,-91.2362
Santa Rosa,Santa Rosa,AZ,Arizona,04019,Pima County,32.3325,-112.0464
Corydon,Corydon,KY,Kentucky,21101,Henderson County,37.7403,-87.7063
Crescent,Crescent,IA,Iowa,19155,Pottawattamie County,41.3653,-95.859
Kress,Kress,TX,Texas,48437,Swisher County,34.3658,-101.7484
Longport,Longport,NJ,New Jersey,34001,Atlantic County,39.3136,-74.5261
Painted Hills,Painted Hills,IN,Indiana,18109,Morgan County,39.3963,-86.3494
Chattaroy,Chattaroy,WV,West Virginia,54059,Mingo County,37.7062,-82.2737
Arco,Arco,ID,Idaho,16023,Butte County,43.6316,-113.3017
Roseland,Roseland,IN,Indiana,18141,St. Joseph County,41.7176,-86.2506
Cosby,Cosby,TN,Tennessee,47029,Cocke County,35.7952,-83.2457
Tekoa,Tekoa,WA,Washington,53075,Whitman County,47.2248,-117.0731
Morrill,Morrill,NE,Nebraska,31157,Scotts Bluff County,41.964,-103.9249
Copenhagen,Copenhagen,NY,New York,36049,Lewis County,43.8934,-75.6726
Taycheedah,Taycheedah,WI,Wisconsin,55039,Fond du Lac County,43.8118,-88.3916
Melbourne Village,Melbourne Village,FL,Florida,12009,Brevard County,28.088,-80.6652
Marco Shores-Hammock Bay,Marco Shores-Hammock Bay,FL,Florida,12021,Collier County,25.9964,-81.6889
Keefton,Keefton,OK,Oklahoma,40101,Muskogee County,35.5772,-95.3065
Ramona,Ramona,OK,Oklahoma,40147,Washington County,36.5367,-95.9264
West Mansfield,West Mansfield,OH,Ohio,39091,Logan County,40.4007,-83.5444
Hollow Creek,Hollow Creek,KY,Kentucky,21111,Jefferson County,38.1526,-85.6244
East Newnan,East Newnan,GA,Georgia,13077,Coweta County,33.3461,-84.7763
Keiser,Keiser,AR,Arkansas,05093,Mississippi County,35.674,-90.0958
Mossyrock,Mossyrock,WA,Washington,53041,Lewis County,46.5305,-122.4887
Mullan,Mullan,ID,Idaho,16079,Shoshone County,47.4687,-115.7963
Faulkton,Faulkton,SD,South Dakota,46049,Faulk County,45.0342,-99.1266
Lake Latonka,Lake Latonka,PA,Pennsylvania,42085,Mercer County,41.283,-80.1831
Norwood,Norwood,MO,Missouri,29229,Wright County,37.1072,-92.4189
Karlstad,Karlstad,MN,Minnesota,27069,Kittson County,48.578,-96.5169
Anguilla,Anguilla,MS,Mississippi,28125,Sharkey County,32.9719,-90.8284
Belle Fontaine,Belle Fontaine,AL,Alabama,01097,Mobile County,30.492,-88.1131
Swea City,Swea City,IA,Iowa,19109,Kossuth County,43.3834,-94.3104
Wonderland Homes,Wonderland Homes,SD,South Dakota,46093,Meade County,44.2029,-103.3433
Nassau Lake,Nassau Lake,NY,New York,36083,Rensselaer County,42.5366,-73.6059
Valley City,Valley City,OH,Ohio,39103,Medina County,41.2336,-81.9396
Coggon,Coggon,IA,Iowa,19113,Linn County,42.2783,-91.5301
Spur,Spur,TX,Texas,48125,Dickens County,33.4703,-100.8556
Payne Gap,Payne Gap,KY,Kentucky,21133,Letcher County,37.151,-82.6669
Nicholson,Nicholson,PA,Pennsylvania,42131,Wyoming County,41.6268,-75.7862
Tyrone,Tyrone,NM,New Mexico,35017,Grant County,32.7099,-108.3028
Lacona,Lacona,NY,New York,36075,Oswego County,43.6434,-76.0666
Woodridge,Woodridge,NY,New York,36105,Sullivan County,41.7122,-74.5741
Stonington,Stonington,IL,Illinois,17021,Christian County,39.6385,-89.1921
Oriskany Falls,Oriskany Falls,NY,New York,36065,Oneida County,42.938,-75.4636
Dighton,Dighton,KS,Kansas,20101,Lane County,38.481,-100.4663
Tetherow,Tetherow,OR,Oregon,41017,Deschutes County,44.0389,-121.3667
Barnardsville,Barnardsville,NC,North Carolina,37021,Buncombe County,35.7819,-82.4556
Stewardson,Stewardson,IL,Illinois,17173,Shelby County,39.2637,-88.6302
Scotland,Scotland,SD,South Dakota,46009,Bon Homme County,43.1481,-97.7199
Turbotville,Turbotville,PA,Pennsylvania,42097,Northumberland County,41.1019,-76.7694
Athol,Athol,ID,Idaho,16055,Kootenai County,47.9469,-116.7079
McLean,McLean,IL,Illinois,17113,McLean County,40.3136,-89.1686
Belleville,Belleville,AR,Arkansas,05149,Yell County,35.0915,-93.4458
Schwana,Schwana,WA,Washington,53025,Grant County,46.8214,-119.9232
Saltsburg,Saltsburg,PA,Pennsylvania,42063,Indiana County,40.4848,-79.448
Adams,Adams,MN,Minnesota,27099,Mower County,43.5654,-92.719
Chamberino,Chamberino,NM,New Mexico,35013,Doña Ana County,32.0364,-106.6776
Cedar Hill,Cedar Hill,NM,New Mexico,35045,San Juan County,36.9424,-107.8862
Golden,Golden,IL,Illinois,17001,Adams County,40.1104,-91.0193
Avon,Avon,SD,South Dakota,46009,Bon Homme County,43.0052,-98.0593
Summerton,Summerton,SC,South Carolina,45027,Clarendon County,33.6013,-80.3527
Aguanga,Aguanga,CA,California,06065,Riverside County,33.4522,-116.8555
Dobbins Heights,Dobbins Heights,NC,North Carolina,37153,Richmond County,34.9068,-79.6933
Reynolds,Reynolds,GA,Georgia,13269,Taylor County,32.5608,-84.0943
Roff,Roff,OK,Oklahoma,40123,Pontotoc County,34.6286,-96.8412
McRae,McRae,AR,Arkansas,05145,White County,35.1119,-91.8253
Alexis,Alexis,IL,Illinois,17187,Warren County,41.063,-90.5555
Bloomington,Bloomington,WI,Wisconsin,55043,Grant County,42.8931,-90.9264
Hartford,Hartford,IA,Iowa,19181,Warren County,41.4577,-93.4038
West Lebanon,West Lebanon,IN,Indiana,18171,Warren County,40.2724,-87.3862
Wheatfield,Wheatfield,IN,Indiana,18073,Jasper County,41.1911,-87.0531
Rawson,Rawson,OH,Ohio,39063,Hancock County,40.9569,-83.7851
Morrison,Morrison,OK,Oklahoma,40103,Noble County,36.2927,-97.0276
Stratford,Stratford,IA,Iowa,19079,Hamilton County,42.2696,-93.9274
North Brentwood,North Brentwood,MD,Maryland,24033,Prince George's County,38.945,-76.951
Varna,Varna,NY,New York,36109,Tompkins County,42.4525,-76.4383
Prairie City,Prairie City,OR,Oregon,41023,Grant County,44.4611,-118.7094
Ubly,Ubly,MI,Michigan,26063,Huron County,43.7082,-82.9356
Greenbush,Greenbush,MN,Minnesota,27135,Roseau County,48.7011,-96.1835
Pine Brook Hill,Pine Brook Hill,CO,Colorado,08013,Boulder County,40.0462,-105.3097
Eads,Eads,CO,Colorado,08061,Kiowa County,38.4814,-102.7797
Pittsford,Pittsford,MI,Michigan,26059,Hillsdale County,41.8619,-84.4771
Russellville,Russellville,OH,Ohio,39015,Brown County,38.8674,-83.7879
Ida,Ida,MI,Michigan,26115,Monroe County,41.9063,-83.5719
Cattle Creek,Cattle Creek,CO,Colorado,08045,Garfield County,39.4667,-107.2599
Bergman,Bergman,AR,Arkansas,05009,Boone County,36.3128,-93.0115
Teton Village,Teton Village,WY,Wyoming,56039,Teton County,43.5907,-110.8419
Hooversville,Hooversville,PA,Pennsylvania,42111,Somerset County,40.1504,-78.9132
Camden,Camden,MI,Michigan,26059,Hillsdale County,41.755,-84.7562
Wiley Ford,Wiley Ford,WV,West Virginia,54057,Mineral County,39.6151,-78.7615
Gun Club Estates,Gun Club Estates,FL,Florida,12099,Palm Beach County,26.6753,-80.108
Marengo,Marengo,IN,Indiana,18025,Crawford County,38.3714,-86.3444
Allen,Allen,SD,South Dakota,46007,Bennett County,43.2792,-101.9265
Wildwood,Wildwood,TX,Texas,48199,Hardin County,30.5256,-94.4456
Trout Lake,Trout Lake,WA,Washington,53039,Klickitat County,45.9976,-121.529
Dover,Dover,MN,Minnesota,27109,Olmsted County,43.9698,-92.134
Betances,Betances,PR,Puerto Rico,72023,Cabo Rojo County,18.0296,-67.1335
Greenwood,Greenwood,MN,Minnesota,27053,Hennepin County,44.9122,-93.555
Alpha,Alpha,IL,Illinois,17073,Henry County,41.1915,-90.3805
Forestville,Forestville,NY,New York,36013,Chautauqua County,42.4691,-79.1755
Orient,Orient,OR,Oregon,41051,Multnomah County,45.4691,-122.3545
Hessmer,Hessmer,LA,Louisiana,22009,Avoyelles County,31.0534,-92.1214
Shelby,Shelby,NE,Nebraska,31143,Polk County,41.194,-97.426
Hilltop,Hilltop,WV,West Virginia,54019,Fayette County,37.9392,-81.1526
Maguayo,Maguayo,PR,Puerto Rico,72079,Lajas County,18.01,-67.0855
Blue Ridge Manor,Blue Ridge Manor,KY,Kentucky,21111,Jefferson County,38.2434,-85.5647
Oljato-Monument Valley,Oljato-Monument Valley,UT,Utah,49037,San Juan County,37.0309,-110.2512
Moscow,Moscow,TN,Tennessee,47047,Fayette County,35.0611,-89.3893
Saugatuck,Saugatuck,MI,Michigan,26005,Allegan County,42.6592,-86.2061
Cordova,Cordova,IL,Illinois,17161,Rock Island County,41.6775,-90.3218
University of Pittsburgh Bradford,University of Pittsburgh Bradford,PA,Pennsylvania,42083,McKean County,41.9443,-78.6727
Sonoita,Sonoita,AZ,Arizona,04023,Santa Cruz County,31.6646,-110.6427
Ruby,Ruby,MI,Michigan,26147,St. Clair County,43.0323,-82.6118
Beaver Meadows,Beaver Meadows,PA,Pennsylvania,42025,Carbon County,40.9299,-75.9131
Bertrand,Bertrand,NE,Nebraska,31137,Phelps County,40.5263,-99.6324
Rising Star,Rising Star,TX,Texas,48133,Eastland County,32.0976,-98.9665
Woonsocket,Woonsocket,SD,South Dakota,46111,Sanborn County,44.0541,-98.2724
What Cheer,What Cheer,IA,Iowa,19107,Keokuk County,41.3997,-92.3547
Waynesfield,Waynesfield,OH,Ohio,39011,Auglaize County,40.6024,-83.9739
Courtland,Courtland,MN,Minnesota,27103,Nicollet County,44.2701,-94.3464
Naches,Naches,WA,Washington,53077,Yakima County,46.7258,-120.6909
Clear Lake,Clear Lake,MN,Minnesota,27141,Sherburne County,45.4464,-93.9986
Mesa,Mesa,WA,Washington,53021,Franklin County,46.5735,-119.0013
Robin Glen-Indiantown,Robin Glen-Indiantown,MI,Michigan,26145,Saginaw County,43.4618,-83.8408
Gratz,Gratz,PA,Pennsylvania,42043,Dauphin County,40.6073,-76.7157
Trenton,Trenton,TX,Texas,48147,Fannin County,33.4272,-96.3409
Pine Ridge,Pine Ridge,SC,South Carolina,45031,Darlington County,34.3927,-80.1679
Joaquin,Joaquin,TX,Texas,48419,Shelby County,31.9659,-94.0504
Falls City,Falls City,TX,Texas,48255,Karnes County,28.9822,-98.0217
Unalakleet,Unalakleet,AK,Alaska,02180,Nome County,63.8924,-160.7861
Jetmore,Jetmore,KS,Kansas,20083,Hodgeman County,38.0301,-99.9098
Hosford,Hosford,FL,Florida,12077,Liberty County,30.3944,-84.8034
Buffalo,Buffalo,OH,Ohio,39059,Guernsey County,39.9168,-81.5205
Juniata Gap,Juniata Gap,PA,Pennsylvania,42013,Blair County,40.5518,-78.4332
Dahlgren Center,Dahlgren Center,VA,Virginia,51099,King George County,38.34,-77.0324
Norris,Norris,SC,South Carolina,45077,Pickens County,34.7661,-82.7525
Attica,Attica,OH,Ohio,39147,Seneca County,41.0634,-82.8873
St. Michaels,St. Michaels,AZ,Arizona,04001,Apache County,35.6606,-109.0962
Loretto,Loretto,MN,Minnesota,27053,Hennepin County,45.0548,-93.6353
Elmwood,Elmwood,NE,Nebraska,31025,Cass County,40.8426,-96.2947
Queen Valley,Queen Valley,AZ,Arizona,04021,Pinal County,33.2831,-111.3049
Scooba,Scooba,MS,Mississippi,28069,Kemper County,32.8302,-88.4771
Beverly,Beverly,WV,West Virginia,54083,Randolph County,38.8443,-79.8717
Wataga,Wataga,IL,Illinois,17095,Knox County,41.0253,-90.2754
Blairstown,Blairstown,IA,Iowa,19011,Benton County,41.906,-92.0821
Cleveland,Cleveland,MN,Minnesota,27079,Le Sueur County,44.3236,-93.8353
Agency,Agency,MO,Missouri,29021,Buchanan County,39.6699,-94.7587
Bolton,Bolton,OH,Ohio,39151,Stark County,40.9431,-81.1253
Cartwright,Cartwright,OK,Oklahoma,40013,Bryan County,33.8556,-96.561
Grenloch,Grenloch,NJ,New Jersey,34007,Camden County,39.7825,-75.0562
Cardwell,Cardwell,MO,Missouri,29069,Dunklin County,36.0475,-90.2909
Molena,Molena,GA,Georgia,13231,Pike County,33.0122,-84.5006
Stetsonville,Stetsonville,WI,Wisconsin,55119,Taylor County,45.0772,-90.3143
Central Valley,Central Valley,UT,Utah,49041,Sevier County,38.6991,-112.0967
Blackduck,Blackduck,MN,Minnesota,27007,Beltrami County,47.7263,-94.548
Phil Campbell,Phil Campbell,AL,Alabama,01059,Franklin County,34.3519,-87.7072
Upper Witter Gulch,Upper Witter Gulch,CO,Colorado,08019,Clear Creek County,39.661,-105.4268
Niota,Niota,TN,Tennessee,47107,McMinn County,35.5171,-84.5499
Arlee,Arlee,MT,Montana,30047,Lake County,47.1678,-114.0838
Raymondville,Raymondville,MO,Missouri,29215,Texas County,37.3398,-91.8364
Sunset Lake,Sunset Lake,NJ,New Jersey,34011,Cumberland County,39.452,-75.2337
Glendale,Glendale,OR,Oregon,41019,Douglas County,42.7381,-123.4294
Vista West,Vista West,WY,Wyoming,56025,Natrona County,42.8622,-106.4363
Arcadia Lakes,Arcadia Lakes,SC,South Carolina,45079,Richland County,34.0536,-80.9615
Trimont,Trimont,MN,Minnesota,27091,Martin County,43.7611,-94.7162
Cairo,Cairo,OH,Ohio,39003,Allen County,40.8307,-84.0847
Howe,Howe,OK,Oklahoma,40079,Le Flore County,34.9496,-94.6403
Kreamer,Kreamer,PA,Pennsylvania,42109,Snyder County,40.8004,-76.9707
Waverly,Waverly,WV,West Virginia,54107,Wood County,39.3328,-81.3813
Syracuse,Syracuse,OH,Ohio,39105,Meigs County,38.9984,-81.9699
Brimfield,Brimfield,IL,Illinois,17143,Peoria County,40.8379,-89.8827
Fieldsboro,Fieldsboro,NJ,New Jersey,34005,Burlington County,40.1364,-74.7315
Raymond,Raymond,MN,Minnesota,27067,Kandiyohi County,45.0184,-95.2367
Francis Creek,Francis Creek,WI,Wisconsin,55071,Manitowoc County,44.2006,-87.7209
Lake of the Woods,Lake of the Woods,CA,California,06029,Kern County,34.8225,-119.0025
Wood Heights,Wood Heights,MO,Missouri,29177,Ray County,39.3414,-94.1635
Farina,Farina,IL,Illinois,17051,Fayette County,38.8302,-88.7796
Bardwell,Bardwell,KY,Kentucky,21039,Carlisle County,36.874,-89.0091
Stony Creek Mills,Stony Creek Mills,PA,Pennsylvania,42011,Berks County,40.3494,-75.8641
Oak Creek,Oak Creek,CO,Colorado,08107,Routt County,40.2741,-106.9575
Adair,Adair,OK,Oklahoma,40097,Mayes County,36.4365,-95.2734
Walton,Walton,IN,Indiana,18017,Cass County,40.6622,-86.2441
Pickett,Pickett,OK,Oklahoma,40123,Pontotoc County,34.7795,-96.7755
Oak Grove,Oak Grove,TX,Texas,48257,Kaufman County,32.5327,-96.3186
