area_fips,own_code,industry_code,agglvl_code,size_code,avg_annual_pay,naics2,naics6,finance_and_insurance
US000,5,42469,17,0,111112,FALSE,FALSE,FALSE
US000,5,424690,18,0,111112,FALSE,TRUE,FALSE
US000,5,4247,16,0,115049,FALSE,FALSE,FALSE
US000,5,42471,17,0,101737,FALSE,FALSE,FALSE
US000,5,424710,18,0,101737,FALSE,TRUE,FALSE
US000,5,42472,17,0,121766,FALSE,FALSE,FALSE
US000,5,424720,18,0,121766,FALSE,TRUE,FALSE
US000,5,4248,16,0,85364,FALSE,FALSE,FALSE
US000,5,42481,17,0,70393,FALSE,FALSE,FALSE
US000,5,424810,18,0,70393,FALSE,TRUE,FALSE
US000,5,42482,17,0,102652,FALSE,FALSE,FALSE
US000,5,424820,18,0,102652,FALSE,TRUE,FALSE
US000,5,4249,16,0,74695,FALSE,FALSE,FALSE
US000,5,42491,17,0,82408,FALSE,FALSE,FALSE
US000,5,424910,18,0,82408,FALSE,TRUE,FALSE
US000,5,42492,17,0,72606,FALSE,FALSE,FALSE
US000,5,424920,18,0,72606,FALSE,TRUE,FALSE
US000,5,42493,17,0,51457,FALSE,FALSE,FALSE
US000,5,424930,18,0,51457,FALSE,TRUE,FALSE
US000,5,42494,17,0,72719,FALSE,FALSE,FALSE
US000,5,424940,18,0,72719,FALSE,TRUE,FALSE
US000,5,42495,17,0,82686,FALSE,FALSE,FALSE
US000,5,424950,18,0,82686,FALSE,TRUE,FALSE
