date,xr_eur_usd,xr_jpy_usd,xr_krw_usd
01/07/2019,0.884407889,108.42,1158.5
02/07/2019,0.884877444,107.98,1166.31
03/07/2019,0.88691796,107.84,1171.14
04/07/2019,0.88691796,107.84,1171.14
05/07/2019,0.891583452,108.55,1170.26
08/07/2019,0.892219843,108.72,1181.31
09/07/2019,0.89206066,108.78,1180.2
10/07/2019,0.888099467,108.44,1181.58
11/07/2019,0.888020602,108.29,1173.35
12/07/2019,0.888572952,108,1178.71
15/07/2019,0.888099467,107.89,1179.04
16/07/2019,0.891901534,108.35,1177.31
17/07/2019,0.89031339,108.1,1181.09
18/07/2019,0.890630566,107.74,1178.29
19/07/2019,0.891265597,107.78,1173.92
22/07/2019,0.891742465,107.91,1178.17
23/07/2019,0.89637863,108.06,1178.72
24/07/2019,0.897585495,108.08,1177.54
25/07/2019,0.89637863,108.58,1181.17
26/07/2019,0.899199712,108.69,1184.51
29/07/2019,0.897504936,108.86,1183.36
30/07/2019,0.897021887,108.66,1181.94
31/07/2019,0.898472597,108.58,1182.74
01/08/2019,0.903995661,108.28,1187
02/08/2019,0.899928006,106.64,1196.59
05/08/2019,0.893096365,106.02,1215.5
06/08/2019,0.893176134,106.45,1214.83
07/08/2019,0.88999644,105.62,1214.46
08/08/2019,0.89206066,106.04,1208.77
09/08/2019,0.891106755,105.3,1214.15
12/08/2019,0.891901534,105.38,1215.7
13/08/2019,0.894294402,106.6,1220.7
14/08/2019,0.897343862,105.79,1212.44
15/08/2019,0.900414191,106.12,1214.34
16/08/2019,0.901631954,106.34,1205.75
19/08/2019,0.901225667,106.5,1210.6
20/08/2019,0.901550667,106.35,1207.93
21/08/2019,0.901063255,106.52,1202
22/08/2019,0.901794571,106.44,1206.96
23/08/2019,0.897021887,105.3,1210.5
26/08/2019,0.899928006,106,1217.51
27/08/2019,0.901388138,105.8,1211.38
28/08/2019,0.902201371,105.86,1213.75
29/08/2019,0.90424089,106.5,1216.14
30/08/2019,0.91000091,106.3,1211.32
02/09/2019,0.91000091,106.3,1211.32
03/09/2019,0.911743253,105.88,1212.44
04/09/2019,0.907029478,106.28,1207.84
05/09/2019,0.905961225,106.96,1200.18
06/09/2019,0.905633037,106.8,1196.81
09/09/2019,0.904486252,107.14,1192.33
10/09/2019,0.905633037,107.34,1191.22
11/09/2019,0.909008272,107.73,1191.51
12/09/2019,0.903016074,107.97,1180.7
13/09/2019,0.903016074,108.12,1176.62
16/09/2019,0.908595312,107.94,1182.96
17/09/2019,0.903913947,108.12,1186.1
18/09/2019,0.904077389,108.17,1191.51
19/09/2019,0.905305088,108,1193.87
20/09/2019,0.908760451,107.95,1188.16
23/09/2019,0.90983532,107.47,1195.48
24/09/2019,0.909173561,107.32,1196.52
25/09/2019,0.913325418,107.78,1200.17
26/09/2019,0.91424392,107.67,1201.99
27/09/2019,0.913909706,108.05,1200.03
30/09/2019,0.917010546,108.11,1195.85
01/10/2019,0.914745701,107.7,1198.96
02/10/2019,0.913158616,107.21,1205.47
03/10/2019,0.90983532,106.76,1204.67
04/10/2019,0.91124476,106.91,1192.93
07/10/2019,0.910415149,107.06,1196.49
08/10/2019,0.913325418,107.06,1193.24
09/10/2019,0.910912735,107.43,1197.29
10/10/2019,0.907605736,107.91,1190.06
11/10/2019,0.905879156,108.52,1195.61
14/10/2019,0.905879156,108.52,1195.61
15/10/2019,0.906125408,108.83,1184.67
16/10/2019,0.902934537,108.71,1186.38
17/10/2019,0.898553329,108.51,1179.05
18/10/2019,0.896458987,108.44,1181.06
21/10/2019,0.897263347,108.57,1172.57
22/10/2019,0.897827258,108.56,1170.49
23/10/2019,0.899442346,108.64,1172.07
24/10/2019,0.901063255,108.62,1173.19
25/10/2019,0.902445628,108.75,1171.58
28/10/2019,0.901388138,109.02,1170.17
29/10/2019,0.899523253,108.83,1163.03
30/10/2019,0.899038029,108.88,1167.76
31/10/2019,0.896458987,108.09,1169.1
01/11/2019,0.895335303,108.16,1165.45
04/11/2019,0.897343862,108.56,1159.29
05/11/2019,0.903342367,109.13,1157.64
06/11/2019,0.902853016,108.86,1156.73
07/11/2019,0.905387053,109.42,1154.44
08/11/2019,0.907523369,109.14,1157.14
11/11/2019,0.907523369,109.14,1157.14
12/11/2019,0.907688118,109.09,1160.8
13/11/2019,0.908760451,108.83,1167.76
14/11/2019,0.907770516,108.33,1169.82
15/11/2019,0.905305088,108.8,1166.98
18/11/2019,0.902608539,108.61,1163.76
19/11/2019,0.902934537,108.59,1167.13
20/11/2019,0.903913947,108.67,1169.8
21/11/2019,0.903587241,108.53,1175.71
22/11/2019,0.906700517,108.67,1179.33
25/11/2019,0.908347716,108.95,1173.09
26/11/2019,0.908100254,109.11,1175.59
27/11/2019,0.90892565,109.38,1176.89
28/11/2019,0.90892565,109.38,1176.89
29/11/2019,0.907523369,109.47,1181.33
02/12/2019,0.902934537,109.09,1182.84
03/12/2019,0.901794571,108.53,1190.31
04/12/2019,0.902853016,108.87,1194.45
05/12/2019,0.900576369,108.69,1189.23
06/12/2019,0.904813608,108.66,1189.86
09/12/2019,0.903587241,108.59,1189.45
10/12/2019,0.901713255,108.73,1191.01
11/12/2019,0.901550667,108.67,1192.2
12/12/2019,0.89968511,109.16,1186.41
13/12/2019,0.898634076,109.28,1171.97
16/12/2019,0.897746656,109.64,1171.8
17/12/2019,0.897021887,109.52,1165.81
18/12/2019,0.899847026,109.58,1168.02
19/12/2019,0.898634076,109.23,1165.04
20/12/2019,0.902853016,109.45,1160.3
23/12/2019,0.901631954,109.39,1163.64
24/12/2019,0.902201371,109.38,1163.21
25/12/2019,0.902201371,109.38,1163.21
26/12/2019,0.900738606,109.67,1161.18
27/12/2019,0.89493467,109.47,1160.87
30/12/2019,0.891503967,108.85,1155.75
31/12/2019,0.890709896,108.67,1155.46
01/01/2020,0.890709896,108.67,1155.46
02/01/2020,0.895575855,108.43,1157.95
03/01/2020,0.895014768,107.94,1165.15
06/01/2020,0.893894699,108.36,1167.49
07/01/2020,0.897827258,108.53,1166.21
08/01/2020,0.899523253,109.03,1170.61
09/01/2020,0.900414191,109.47,1158.63
10/01/2020,0.899361453,109.5,1161.18
13/01/2020,0.897827258,109.93,1156.25
14/01/2020,0.898472597,110.05,1156.28
15/01/2020,0.896057348,109.94,1156.84
16/01/2020,0.898391879,110.16,1160.86
17/01/2020,0.901469395,110.16,1159.08
20/01/2020,0.901469395,110.16,1159.08
21/01/2020,0.901225667,109.95,1166.56
22/01/2020,0.902119982,109.93,1165.68
23/01/2020,0.905715062,109.39,1168.38
24/01/2020,0.906947216,109.31,1166.91
27/01/2020,0.907523369,108.95,1176.2
28/01/2020,0.908430233,109.17,1176.23
29/01/2020,0.908760451,109.15,1176.98
30/01/2020,0.906453952,108.75,1191.94
31/01/2020,0.902364194,108.5,1191.3
03/02/2020,0.903995661,108.59,1194.8
04/02/2020,0.905551028,109.41,1184.51
05/02/2020,0.908595312,109.74,1187.25
06/02/2020,0.910829766,109.89,1179.64
07/02/2020,0.913242009,109.81,1186.24
10/02/2020,0.916086479,109.77,1186.96
11/02/2020,0.916002565,109.78,1181.32
12/02/2020,0.918020747,110,1178.98
13/02/2020,0.921828909,109.81,1182.02
14/02/2020,0.922594335,109.77,1183.2
17/02/2020,0.922594335,109.77,1183.2
18/02/2020,0.924641701,109.8,1190.6
19/02/2020,0.926440615,111.17,1191.1
20/02/2020,0.926183199,111.86,1198.34
21/02/2020,0.921234454,111.74,1207.91
24/02/2020,0.921064751,110.56,1218.5
25/02/2020,0.920132499,110.23,1214.45
26/02/2020,0.918526683,110.36,1213.61
27/02/2020,0.910995718,110.15,1217.03
28/02/2020,0.909008272,108.12,1214.92
02/03/2020,0.895736295,108.02,1190.89
03/03/2020,0.894854586,107.28,1194.66
04/03/2020,0.898472597,107.34,1187.54
05/03/2020,0.892697733,106.56,1181.11
06/03/2020,0.883470271,105.31,1192
09/03/2020,0.875656743,102.52,1203.75
10/03/2020,0.881678716,103.71,1193.1
11/03/2020,0.886524823,104.81,1194.16
12/03/2020,0.902445628,105.67,1206.19
13/03/2020,0.903668896,107.15,1211.7
16/03/2020,0.897746656,105.64,1225.33
17/03/2020,0.911493939,107.41,1240.98
18/03/2020,0.923105326,108.45,1245.19
19/03/2020,0.934666791,110.08,1250.86
20/03/2020,0.936154278,111.3,1250.55
23/03/2020,0.92936803,111.36,1267.25
24/03/2020,0.926440615,111.44,1249.88
25/03/2020,0.922934933,111.43,1228.15
26/03/2020,0.907029478,109.45,1233.47
27/03/2020,0.90424089,108.16,1210.49
30/03/2020,0.907605736,108.06,1224.11
31/03/2020,0.907770516,107.53,1218.92
01/04/2020,0.914578379,107.05,1229.65
02/04/2020,0.920640766,107.85,1229.89
03/04/2020,0.926183199,108.53,1230.56
06/04/2020,0.925240563,109.11,1224.6
07/04/2020,0.91861106,108.97,1220.43
08/04/2020,0.920471281,108.7,1220.77
09/04/2020,0.914829384,108.38,1219.71
10/04/2020,0.913158616,108.39,1211.71
13/04/2020,0.916926462,107.59,1217.72
14/04/2020,0.911493939,107.08,1216.85
15/04/2020,0.916674306,107.42,1224.55
16/04/2020,0.922509225,107.72,1228.21
17/04/2020,0.918864284,107.52,1217.81
20/04/2020,0.919624793,107.69,1217.29
21/04/2020,0.921319329,107.69,1229.28
22/04/2020,0.923446302,107.81,1234.79
23/04/2020,0.924641701,107.65,1229.04
24/04/2020,0.926097425,107.44,1233.88
27/04/2020,0.923446302,107.22,1224.16
28/04/2020,0.92284976,106.83,1224.83
29/04/2020,0.92140422,106.67,1219.2
30/04/2020,0.914578379,106.94,1203.95
01/05/2020,0.909256228,106.76,1223.2
04/05/2020,0.916506278,106.82,1228.81
05/05/2020,0.922168941,106.52,1220.13
06/05/2020,0.925411808,106.07,1222.03
07/05/2020,0.924641701,106.36,1224.76
08/05/2020,0.921319329,106.5,1216.47
11/05/2020,0.924385284,107.7,1220.2
12/05/2020,0.920471281,107.33,1222
13/05/2020,0.922764603,106.92,1223.86
14/05/2020,0.925925926,107.09,1227.76
15/05/2020,0.924556213,107.27,1230.71
18/05/2020,0.917094644,107.25,1232.32
19/05/2020,0.914327512,107.89,1225.19
20/05/2020,0.910746812,107.46,1230.02
21/05/2020,0.912991874,107.69,1230.53
22/05/2020,0.917936479,107.5,1236.53
25/05/2020,0.917936479,107.5,1236.53
26/05/2020,0.911577028,107.64,1234.24
27/05/2020,0.911660133,107.79,1238.03
28/05/2020,0.903423977,107.67,1239.28
29/05/2020,0.900333123,107.77,1236.61
01/06/2020,0.899038029,107.56,1224.79
02/06/2020,0.895575855,108.6,1225.07
03/06/2020,0.889205051,108.88,1216.08
04/06/2020,0.883236177,109,1218.77
05/06/2020,0.885190759,109.68,1202.79
08/06/2020,0.885504295,108.46,1197.84
09/06/2020,0.881212548,107.66,1197.04
10/06/2020,0.880669309,107.25,1189.9
11/06/2020,0.878889084,106.67,1196.34
12/06/2020,0.888651915,107.36,1204.52
15/06/2020,0.887311446,107.33,1212.21
16/06/2020,0.888178346,107.35,1207.26
17/06/2020,0.89134504,107.26,1215.02
18/06/2020,0.891583452,106.78,1211.65
19/06/2020,0.893734918,106.89,1208.38
22/06/2020,0.888099467,106.84,1210.73
23/06/2020,0.883236177,106.44,1206.43
24/06/2020,0.88715401,106.83,1199.55
25/06/2020,0.891186169,107.21,1203.59
26/06/2020,0.891662951,107.19,1203.44
29/06/2020,0.889917238,107.71,1200.91
30/06/2020,0.889917238,107.77,1200.5
01/07/2020,0.888178346,107.5,1201.84
02/07/2020,0.889917238,107.55,1199.84
03/07/2020,0.889917238,107.55,1199.84
06/07/2020,0.884407889,107.5,1192.66
07/07/2020,0.885034074,107.53,1194.43
08/07/2020,0.88269044,107.39,1194.63
09/07/2020,0.885112409,107.27,1197.84
10/07/2020,0.88354833,106.77,1204.34
13/07/2020,0.879971841,107.22,1200.13
14/07/2020,0.876731545,107.2,1205.24
15/07/2020,0.876731545,106.92,1201.97
16/07/2020,0.874661069,107.05,1202.97
17/07/2020,0.87427872,107.06,1203.86
20/07/2020,0.873973082,107.21,1202.26
21/07/2020,0.869943454,106.82,1194.64
22/07/2020,0.863036161,107.18,1194.83
23/07/2020,0.860363073,106.83,1198.91
24/07/2020,0.85947572,105.79,1203.17
27/07/2020,0.85106383,105.29,1195.94
28/07/2020,0.85229694,105.03,1198.15
29/07/2020,0.849617672,105.06,1192.98
30/07/2020,0.848104486,105.05,1196.3
31/07/2020,0.845880562,105.78,1192.68
03/08/2020,0.85106383,106.11,1194.31
04/08/2020,0.84990651,105.87,1194.53
05/08/2020,0.840477391,105.44,1188.93
06/08/2020,0.843454791,105.52,1185.29
07/08/2020,0.849184783,105.92,1189.25
10/08/2020,0.850629466,105.85,1186.28
11/08/2020,0.850051003,106.56,1184.84
12/08/2020,0.847744998,106.85,1184.09
13/08/2020,0.846166864,106.89,1183.25
14/08/2020,0.845094228,106.49,1186.53
17/08/2020,0.842530963,105.97,1184.17
18/08/2020,0.838363514,105.41,1184.74
19/08/2020,0.840477391,105.71,1181.06
20/08/2020,0.843028157,105.81,1187.66
21/08/2020,0.8492569,105.88,1191.84
24/08/2020,0.847242227,105.9,1189.11
25/08/2020,0.846166864,106.4,1188.18
26/08/2020,0.846525015,106.13,1185.6
27/08/2020,0.845737483,106.42,1185.22
28/08/2020,0.840265524,105.3,1181.62
31/08/2020,0.836820084,105.84,1187.48
01/09/2020,0.836890116,106,1182.94
02/09/2020,0.844594595,106.15,1189.98
03/09/2020,0.845165652,106.14,1188.04
04/09/2020,0.846023689,106.34,1190.6
07/09/2020,0.846023689,106.34,1190.6
08/09/2020,0.848248367,105.97,1188.69
09/09/2020,0.846740051,106.23,1185.12
10/09/2020,0.841750842,106.19,1184.41
11/09/2020,0.845237089,106.17,1186.55
14/09/2020,0.842176183,105.68,1181.27
15/09/2020,0.844166807,105.5,1179.99
16/09/2020,0.844951415,104.94,1176
17/09/2020,0.845809016,104.77,1174.25
18/09/2020,0.843383655,104.44,1163.2
21/09/2020,0.852006475,104.69,1166.75
22/09/2020,0.854481757,105.05,1164.83
23/09/2020,0.856384345,105.34,1164.56
24/09/2020,0.85719184,105.42,1170.49
25/09/2020,0.860733345,105.59,1172.71
28/09/2020,0.857632933,105.5,1168.08
29/09/2020,0.853460783,105.68,1169.67
30/09/2020,0.85302397,105.58,1165.97
01/10/2020,0.850918993,105.53,1163.05
02/10/2020,0.854262771,105.36,1166.08
05/10/2020,0.848608282,105.7,1157.77
06/10/2020,0.849040584,105.64,1162
07/10/2020,0.84990651,105.97,1158.41
08/10/2020,0.850846592,105.98,1152.44
09/10/2020,0.84609527,105.72,1143.46
12/10/2020,0.84609527,105.72,1143.46
13/10/2020,0.852006475,105.55,1147.4
14/10/2020,0.850701829,105.08,1146.58
15/10/2020,0.85462781,105.38,1143.03
16/10/2020,0.853460783,105.41,1146.82
19/10/2020,0.848320326,105.42,1141.76
20/10/2020,0.845737483,105.56,1138.65
21/10/2020,0.842459983,104.58,1132.11
22/10/2020,0.845737483,104.88,1135.26
23/10/2020,0.844309355,104.78,1129.77
26/10/2020,0.846310088,104.86,1127.77
27/10/2020,0.845022816,104.44,1127.9
28/10/2020,0.850991405,104.33,1133.76
29/10/2020,0.857780065,104.69,1131.12
30/10/2020,0.858590195,104.54,1133.99
02/11/2020,0.859549596,104.8,1134.62
03/11/2020,0.852951211,104.5,1134.3
04/11/2020,0.852514919,104.39,1137.37
05/11/2020,0.846811754,103.67,1122.96
06/11/2020,0.84132593,103.32,1121
09/11/2020,0.84666836,105.58,1113.14
10/11/2020,0.846740051,105.36,1117.63
11/11/2020,0.846740051,105.36,1117.63
12/11/2020,0.84645336,105.16,1112.95
13/11/2020,0.845737483,104.61,1109.47
16/11/2020,0.844309355,104.54,1106.88
17/11/2020,0.843028157,104.2,1105.33
18/11/2020,0.842530963,103.72,1105.72
19/11/2020,0.844380647,103.85,1114.93
20/11/2020,0.843383655,103.81,1114.48
23/11/2020,0.845594453,104.42,1115.42
24/11/2020,0.842176183,104.61,1110.93
25/11/2020,0.839771582,104.39,1106.84
26/11/2020,0.839771582,104.39,1106.84
27/11/2020,0.839771582,104.39,1106.84
30/11/2020,0.836960161,104.38,1105.79
01/12/2020,0.830633774,104.4,1107.33
02/12/2020,0.826924667,104.52,1100.15
03/12/2020,0.822909809,103.77,1096.28
04/12/2020,0.823587547,104.16,1081.85
07/12/2020,0.823858955,104.01,1082.22
08/12/2020,0.825695649,104.14,1085.4
09/12/2020,0.82781457,104.28,1083.78
10/12/2020,0.825218683,104.3,1086.83
11/12/2020,0.825627477,103.88,1091.23
14/12/2020,0.823384109,104.06,1093.19
15/12/2020,0.822503701,103.69,1092.22
16/12/2020,0.821355236,103.59,1093.71
17/12/2020,0.815793767,103.13,1092.96
18/12/2020,0.817260543,103.35,1099.37
21/12/2020,0.817661488,103.44,1107.03
22/12/2020,0.821557673,103.62,1107.12
23/12/2020,0.820075447,103.52,1106.92
24/12/2020,0.820075447,103.52,1106.92
25/12/2020,0.820075447,103.52,1106.92
28/12/2020,0.81879964,103.84,1096.67
29/12/2020,0.816193275,103.5,1092.55
30/12/2020,0.814332248,103.31,1086.62
31/12/2020,0.817661488,103.19,1086.11
01/01/2021,0.817661488,103.19,1086.11
04/01/2021,0.816060062,103.19,1081.62
05/01/2021,0.813338756,102.7,1087.42
06/01/2021,0.81366965,103.25,1085.71
07/01/2021,0.81532817,103.84,1086.78
08/01/2021,0.816193275,103.89,1089.48
11/01/2021,0.82176021,104.16,1097.39
12/01/2021,0.821827745,104.09,1099.57
13/01/2021,0.822436056,103.91,1098.31
14/01/2021,0.822639026,103.66,1098.37
15/01/2021,0.826514588,103.8,1099.39
18/01/2021,0.826514588,103.8,1099.39
19/01/2021,0.824674254,103.86,1102.14
20/01/2021,0.824674254,103.86,1102.14
21/01/2021,0.823519723,103.57,1097.91
22/01/2021,0.821085475,103.76,1105.5
25/01/2021,0.823858955,103.78,1101.02
26/01/2021,0.823248539,103.69,1103.26
27/01/2021,0.826377985,104.09,1104.09
28/01/2021,0.824946378,104.31,1111.95
29/01/2021,0.824062629,104.64,1118.35
01/02/2021,0.828500414,104.97,1116.48
02/02/2021,0.831946755,105.09,1115.88
03/02/2021,0.831600832,105.05,1114.47
04/02/2021,0.835142809,105.43,1120.02
05/02/2021,0.830909846,105.44,1123.7
08/02/2021,0.830220008,105.19,1119.22
09/02/2021,0.826036676,104.62,1116.42
10/02/2021,0.824266403,104.67,1106.9
11/02/2021,0.824606251,104.75,1102.7
12/02/2021,0.824674254,104.94,1102.16
15/02/2021,0.824674254,104.94,1102.16
16/02/2021,0.825968448,105.88,1099.61
17/02/2021,0.830426839,105.83,1107.44
18/02/2021,0.827951648,105.69,1108.56
19/02/2021,0.823994726,105.58,1105.81
22/02/2021,0.822706705,105.06,1111.56
23/02/2021,0.823587547,105.21,1110.25
24/02/2021,0.823519723,105.91,1112.19
25/02/2021,0.817728351,106.22,1107.73
26/02/2021,0.826924667,106.64,1123.36
01/03/2021,0.829600133,106.68,1118.59
02/03/2021,0.827883103,106.75,1125.61
03/03/2021,0.828294542,106.92,1123.96
04/03/2021,0.830220008,107.58,1124.45
05/03/2021,0.839348665,108.24,1124.85
08/03/2021,0.843953076,108.92,1132.64
09/03/2021,0.841396719,108.64,1140.63
10/03/2021,0.840336134,108.58,1139.85
11/03/2021,0.834863917,108.44,1135.19
12/03/2021,0.836680054,108.87,1133.09
15/03/2021,0.839137367,109.11,1136.37
16/03/2021,0.840689365,109.01,1129.69
17/03/2021,0.8399832,109.22,1130.24
18/03/2021,0.838504109,108.97,1123.51
19/03/2021,0.839701066,108.85,1130.38
22/03/2021,0.838082467,108.67,1128.19
23/03/2021,0.842318059,108.61,1128.96
24/03/2021,0.845237089,108.81,1133.35
25/03/2021,0.849112677,109.13,1133.31
26/03/2021,0.847601288,109.55,1129.26
29/03/2021,0.848968503,109.73,1133.57
30/03/2021,0.852951211,110.19,1133.44
31/03/2021,0.851571149,110.61,1126.72
01/04/2021,0.849473327,110.61,1131.63
02/04/2021,0.850123268,110.67,1127.3
05/04/2021,0.846740051,110.08,1127.34
06/04/2021,0.843739453,109.83,1117.12
07/04/2021,0.841042893,109.67,1116.21
08/04/2021,0.840053763,109.25,1116.96
09/04/2021,0.840548037,109.64,1120.84
12/04/2021,0.83984211,109.43,1124.6
13/04/2021,0.837591088,109.19,1125.63
14/04/2021,0.835142809,108.93,1116.43
15/04/2021,0.835840856,108.78,1115.04
16/04/2021,0.834724541,108.78,1114.93
19/04/2021,0.831393415,108.09,1115.03
20/04/2021,0.830220008,108.07,1116.68
21/04/2021,0.831047951,108.09,1117.8
22/04/2021,0.832500833,108.17,1117.3
23/04/2021,0.828569061,107.94,1115.1
26/04/2021,0.827609037,108.12,1110.88
27/04/2021,0.827883103,108.56,1109.6
28/04/2021,0.826582906,108.81,1112.28
29/04/2021,0.825763832,108.94,1108.54
30/04/2021,0.831255195,109.33,1115.58
03/05/2021,0.829256157,109.08,1122.88
04/05/2021,0.832362244,109.34,1122.05
05/05/2021,0.833125052,109.27,1125.82
06/05/2021,0.829944394,109.17,1121.94
07/05/2021,0.822030415,108.52,1121.06
10/05/2021,0.821692687,108.7,1112.28
11/05/2021,0.82176021,108.53,1119.38
12/05/2021,0.82822594,109.53,1124.33
13/05/2021,0.828500414,109.56,1130.35
14/05/2021,0.823655383,109.37,1126.76
17/05/2021,0.822706705,109.17,1136.03
18/05/2021,0.819470622,109.01,1129.67
19/05/2021,0.818598559,108.76,1128.18
20/05/2021,0.81799591,108.79,1127.74
21/05/2021,0.821152899,108.94,1126.59
24/05/2021,0.819000819,108.81,1125.28
25/05/2021,0.817460966,108.95,1123.21
26/05/2021,0.819403474,109.1,1117.63
27/05/2021,0.820075447,109.81,1117.47
28/05/2021,0.820075447,109.83,1114.48
31/05/2021,0.820075447,109.83,1114.48
01/06/2021,0.816926722,109.43,1106.43
02/06/2021,0.81879964,109.59,1110.37
03/06/2021,0.824946378,110.28,1117.63
04/06/2021,0.821490183,109.42,1112.03
07/06/2021,0.819672131,109.25,1111.01
08/06/2021,0.821018062,109.47,1116.43
09/06/2021,0.820748523,109.61,1116.58
10/06/2021,0.821490183,109.49,1114.17
11/06/2021,0.826377985,109.75,1116.57
14/06/2021,0.824674254,109.98,1117.57
15/06/2021,0.825082508,110.12,1118.33
16/06/2021,0.82515059,109.88,1118.42
17/06/2021,0.839560071,110.28,1130.14
18/06/2021,0.842318059,110.21,1135.28
21/06/2021,0.839701066,110.22,1134.19
22/06/2021,0.839630563,110.75,1137.07
23/06/2021,0.836820084,110.86,1133.89
24/06/2021,0.838433806,110.91,1131.5
25/06/2021,0.837520938,110.78,1127.36
28/06/2021,0.83766125,110.5,1130.29
29/06/2021,0.8399832,110.53,1131.68
30/06/2021,0.844024308,111.05,1130.42
01/07/2021,0.843383655,111.56,1134.37
02/07/2021,0.844024308,111.28,1132.42
05/07/2021,0.844024308,111.28,1132.42
06/07/2021,0.846310088,110.66,1137.17
07/07/2021,0.847242227,110.62,1141.26
08/07/2021,0.844594595,109.82,1147.96
09/07/2021,0.843099233,110.18,1145.08
12/07/2021,0.843312532,110.36,1146.29
13/07/2021,0.846525015,110.36,1146.29
14/07/2021,0.845594453,110.03,1147.43
15/07/2021,0.847026935,110.05,1141.21
16/07/2021,0.846740051,110.13,1139.35
19/07/2021,0.847170451,109.45,1147.17
20/07/2021,0.849184783,109.92,1150.45
21/07/2021,0.847529452,110.22,1153.03
22/07/2021,0.849545493,110.1,1149.99
23/07/2021,0.850267834,110.52,1153.53
26/07/2021,0.846740051,110.31,1154.75
27/07/2021,0.845237089,109.64,1156.32
28/07/2021,0.846811754,110.06,1156.27
29/07/2021,0.84132593,109.53,1142.09
30/07/2021,0.842886042,109.7,1151.86
02/08/2021,0.842247115,109.22,1150.72
03/08/2021,0.84324142,109.09,1149.45
04/08/2021,0.844523267,109.44,1142.99
05/08/2021,0.844737287,109.75,1142.53
06/08/2021,0.850267834,110.22,1145.87
09/08/2021,0.851136267,110.25,1145.83
10/08/2021,0.853096741,110.54,1152.5
11/08/2021,0.852006475,110.47,1156.09
12/08/2021,0.852079073,110.36,1162.78
13/08/2021,0.847744998,109.75,1168.36
16/08/2021,0.849184783,109.26,1166.78
17/08/2021,0.853679358,109.59,1177.08
18/08/2021,0.854554777,109.92,1170.18
19/08/2021,0.85521252,109.75,1173.89
20/08/2021,0.855431993,109.77,1180.4
23/08/2021,0.852369587,109.78,1169.73
24/08/2021,0.851353652,109.68,1165.43
25/08/2021,0.850484776,110.03,1164.24
26/08/2021,0.850267834,110.09,1169.88
27/08/2021,0.847888757,109.84,1162.5
30/08/2021,0.847816872,109.91,1166.33
31/08/2021,0.847457627,110.05,1158.32
01/09/2021,0.843881857,110.03,1156.03
02/09/2021,0.843312532,110.01,1160.95
03/09/2021,0.841467519,109.64,1155.44
06/09/2021,0.841467519,109.64,1155.44
07/09/2021,0.843953076,110.17,1162.88
08/09/2021,0.846166864,110.32,1166.21
09/09/2021,0.845522956,109.76,1169.61
10/09/2021,0.845952119,109.93,1169.63
13/09/2021,0.846811754,109.94,1173.33
14/09/2021,0.845737483,109.66,1170.71
15/09/2021,0.84666836,109.4,1168.58
16/09/2021,0.850051003,109.67,1171.23
17/09/2021,0.852224305,109.94,1175.34
20/09/2021,0.852587603,109.47,1186.73
21/09/2021,0.852951211,109.33,1185.15
22/09/2021,0.851861317,109.59,1182.41
23/09/2021,0.852151683,110.17,1173.48
24/09/2021,0.853606487,110.72,1176.53
27/09/2021,0.854554777,110.97,1175.9
28/09/2021,0.856091088,111.33,1183.61
29/09/2021,0.861178092,111.83,1181.75
30/09/2021,0.863781636,111.5,1183.7
01/10/2021,0.862217624,110.97,1187.24
04/10/2021,0.860437102,110.94,1182.4
05/10/2021,0.861400637,111.39,1188.31
06/10/2021,0.866100814,111.33,1192.6
07/10/2021,0.864977078,111.5,1190.76
08/10/2021,0.864154857,112.15,1194.58
11/10/2021,0.864154857,112.15,1194.58
12/10/2021,0.866476042,113.69,1198.72
13/10/2021,0.864453665,113.49,1193.89
14/10/2021,0.862738331,113.59,1186.3
15/10/2021,0.862515094,114.31,1182.34
18/10/2021,0.861400637,114.22,1187.55
19/10/2021,0.859697387,114.27,1175.32
20/10/2021,0.858885167,114.24,1175.05
21/10/2021,0.858885167,113.75,1177.25
22/10/2021,0.859697387,113.54,1176.85
25/10/2021,0.861400637,113.7,1167.59
26/10/2021,0.86281277,114.19,1167.58
27/10/2021,0.862068966,113.75,1171.19
28/10/2021,0.855798032,113.38,1167.34
29/10/2021,0.86565097,114.03,1174.94
01/11/2021,0.862738331,114.19,1177.73
02/11/2021,0.863483292,113.78,1177.04
03/11/2021,0.863259669,114.06,1184.56
04/11/2021,0.866100814,113.63,1186.77
05/11/2021,0.865501125,113.45,1183.28
08/11/2021,0.86281277,113.15,1180.64
09/11/2021,0.862887221,112.87,1178.64
10/11/2021,0.868281671,113.89,1181.16
11/11/2021,0.868281671,113.89,1181.16
12/11/2021,0.873896705,113.9,1179.23
15/11/2021,0.875580072,113.96,1181.61
16/11/2021,0.882378893,114.62,1183.3
17/11/2021,0.883236177,114.33,1182.4
18/11/2021,0.880436697,114.22,1183.42
19/11/2021,0.88354833,113.81,1184.93
22/11/2021,0.888099467,114.69,1185.33
23/11/2021,0.887705282,114.98,1190.31
24/11/2021,0.893176134,115.34,1186.01
25/11/2021,0.893176134,115.34,1186.01
26/11/2021,0.884799151,113.46,1194.43
29/11/2021,0.888020602,113.75,1192.96
30/11/2021,0.885975016,113.22,1187.45
01/12/2021,0.883158174,112.82,1187.45
02/12/2021,0.884486114,113.1,1175.18
03/12/2021,0.884329678,112.88,1179.84
06/12/2021,0.886367665,113.31,1182.29
